ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
257,248,435658,0,0.009411626714412081,0.0031661647359038808,0.008728383108973503,115.664,118.344,,,,,
258,2947,438607,0,1683.5920196347593,48.829306543052255,67.04027557373047,115.664,164.907,118.344,,,,
259,248,438857,0,0.0084247143645348,0.00283751080173862,0.00954869482666254,115.664,164.907,,,,,
260,248,439107,0,0.008965394104702866,0.003014488472599037,0.009169562719762325,115.664,164.907,,,,,
261,248,439357,0,0.008253233635888414,0.0027763658965282486,0.00918816402554512,115.664,164.907,,,,,
262,248,439607,0,0.008748914450758222,0.002943514008708711,0.00805674772709608,115.664,164.907,,,,,
263,248,439857,0,0.008839724010082161,0.002972507584291311,0.007821331731975079,115.664,164.907,,,,,
264,248,440107,0,0.008458443854468034,0.0028444906254134687,0.00888071209192276,115.664,164.907,,,,,
265,248,440357,0,0.008167384150191293,0.002748651882763126,0.007857872173190117,115.664,164.907,,,,,
266,248,440607,0,0.0068404899023507834,0.0023024320438150515,0.008127347566187382,115.664,164.907,,,,,
267,248,440857,0,0.005811028340874002,0.0019553240497829864,0.008934003300964832,115.664,164.907,,,,,
268,248,441107,0,0.006018879821175547,0.0020270867146410317,0.009021652862429619,115.664,164.907,,,,,
269,15001,456110,0,8524.755272650258,48.60192177539639,68.79692840576172,115.481,164.907,239.643,115.69,115.934,115.481,115.774
270,10708,466820,0,6127.7299837591845,49.0077120069206,68.2562026977539,115.481,116.785,115.774,123.297,115.78,,
271,824,467646,0,457.9579071970493,47.55096864167067,67.15583038330078,115.481,116.785,,,,,
272,15001,482649,0,8659.192876647598,49.42215520158712,68.90312194824219,115.391,116.785,239.972,115.788,116.477,116.678,115.391
273,349,483000,0,7.717090724846517,2.0609180532212963,15.632963180541992,115.391,115.391,,,,,
